country_name,item_name,day1,dpr1,day2,dpr2,value,unit
대구,오이/다다기계통,당일,"74,000",1일전,"74,000",0.0,100개
대구,호박/애호박,당일,"26,000",1일전,"28,000",7.1,20개
대구,호박/쥬키니,당일,"23,000",1일전,"25,000",8.0,10kg
대구,토마토/토마토,당일,"35,000",1일전,"35,000",0.0,10kg
대구,딸기/딸기,당일,"20,000",1일전,"20,000",0.0,2kg
대구,무/월동,당일,"11,000",1일전,"11,000",0.0,20kg
대구,당근/무세척,당일,"28,000",1일전,"28,000",0.0,20kg
대구,열무/열무,당일,"12,000",1일전,"12,000",0.0,4kg
대구,건고추/화건,당일,"525,000",1일전,"525,000",0.0,30kg
대구,건고추/양건,당일,"675,000",1일전,"675,000",0.0,30kg
대구,풋고추/풋고추,당일,"74,000",1일전,"74,000",0.0,10kg
대구,풋고추/꽈리고추,당일,"31,000",1일전,"32,000",3.1,4kg
대구,풋고추/청양고추,당일,"40,000",1일전,"40,000",0.0,10kg
대구,붉은고추/붉은고추,당일,"145,000",1일전,"145,000",0.0,10kg
대구,피마늘/한지,당일,"110,000",1일전,"110,000",0.0,10kg
대구,피마늘/난지(대서),당일,"65,000",1일전,"65,000",0.0,10kg
대구,깐마늘(국산)/깐마늘(대서),당일,"170,000",1일전,"170,000",0.0,20kg
대구,양파/양파,당일,"10,500",1일전,"10,500",0.0,20kg
대구,파/대파,당일,"1,600",1일전,"1,600",0.0,1kg
대구,파/쪽파,당일,"3,300",1일전,"3,300",0.0,1kg
대구,생강/국산,당일,"80,000",1일전,"80,000",0.0,20kg
대구,미나리/미나리,당일,"85,000",1일전,"90,000",5.6,15kg
대구,깻잎/깻잎,당일,"28,000",1일전,"27,000",3.7,2kg
대구,피망/청,당일,"48,000",1일전,"48,000",0.0,10kg
대구,파프리카/파프리카,당일,"28,000",1일전,"28,000",0.0,5kg
대구,멜론/멜론,당일,"32,000",1일전,"32,000",0.0,8kg
대구,방울토마토/대추방울토마토,당일,"7,000",1일전,"7,000",0.0,1kg
대구,참깨/백색(국산),당일,"831,000",1일전,"831,000",0.0,30kg
대구,들깨/국산,당일,"683,000",1일전,"683,000",0.0,45kg
대구,땅콩/국산,당일,"345,000",1일전,"345,000",0.0,30kg
대구,느타리버섯/느타리버섯,당일,"14,000",1일전,"14,000",0.0,2kg
대구,느타리버섯/애느타리버섯,당일,"8,000",1일전,"8,000",0.0,2kg
대구,팽이버섯/팽이버섯,당일,"14,000",1일전,"14,000",0.0,5kg
대구,새송이버섯/새송이버섯,당일,"8,000",1일전,"8,000",0.0,2kg
대구,사과/후지,당일,"40,000",1일전,"40,000",0.0,10kg
대구,배/신고,당일,"50,000",1일전,"50,000",0.0,15kg
대구,바나나/수입,당일,"32,000",1일전,"32,000",0.0,13kg
대구,참다래/국산,당일,"45,000",1일전,"45,000",0.0,10kg
대구,파인애플/수입,당일,"32,000",1일전,"32,000",0.0,12kg
대구,오렌지/네이블 미국,당일,"70,000",1일전,"69,000",1.5,18kg
대구,레몬/수입,당일,"56,000",1일전,"56,000",0.0,17kg
대구,망고/수입,당일,"41,000",1일전,"41,000",0.0,5kg
대구,건미역/건미역,당일,"13,600",1일전,"13,600",0.0,1kg
대구,굴/굴,당일,"10,300",1일전,"10,300",0.0,1kg
인천,쌀/일반계,당일,"53,250",1일전,"53,750",0.9,20kg
인천,찹쌀/일반계,당일,"4,440",1일전,"4,440",0.0,1kg
인천,콩/흰 콩(국산),당일,"6,880",1일전,"6,880",0.0,500g
인천,팥/붉은 팥(국산),당일,"10,115",1일전,"10,115",0.0,500g
인천,녹두/국산,당일,"11,000",1일전,"11,000",0.0,500g
인천,고구마/밤,당일,"6,230",1일전,"4,665",33.6,1kg
인천,감자/수미,당일,550,1일전,550,0.0,100g
인천,배추/월동,당일,"5,000",1일전,"5,000",0.0,1포기
인천,양배추/양배추,당일,"4,000",1일전,"4,000",0.0,1포기
인천,시금치/시금치,당일,"5,000",1일전,"5,000",0.0,1kg
인천,상추/적,당일,840,1일전,840,0.0,100g
인천,상추/청,당일,840,1일전,840,0.0,100g
인천,얼갈이배추/얼갈이배추,당일,"2,810",1일전,"2,895",2.9,1kg
인천,참외/참외,당일,"28,625",1일전,"28,625",0.0,10개
인천,오이/다다기계통,당일,"10,390",1일전,"10,390",0.0,10개
인천,오이/취청,당일,"12,900",1일전,"12,900",0.0,10개
인천,호박/애호박,당일,"1,910",1일전,"1,825",4.7,1개
인천,호박/쥬키니,당일,"1,990",1일전,"1,990",0.0,1개
인천,토마토/토마토,당일,"6,995",1일전,"6,995",0.0,1kg
인천,딸기/딸기,당일,"1,110",1일전,"1,110",0.0,100g
인천,무/월동,당일,"1,660",1일전,"1,660",0.0,1개
인천,당근/무세척,당일,"3,145",1일전,"3,145",0.0,1kg
인천,열무/열무,당일,"3,995",1일전,"3,995",0.0,1kg
인천,건고추/양건,당일,"19,000",1일전,"19,000",0.0,600g
인천,풋고추/풋고추,당일,"2,330",1일전,"2,330",0.0,100g
인천,풋고추/꽈리고추,당일,"1,330",1일전,"1,330",0.0,100g
인천,풋고추/청양고추,당일,870,1일전,870,0.0,100g
인천,붉은고추/붉은고추,당일,"1,955",1일전,"1,955",0.0,100g
인천,깐마늘(국산)/깐마늘(국산),당일,"13,285",1일전,"13,285",0.0,1kg
인천,양파/양파,당일,"2,080",1일전,"2,080",0.0,1kg
인천,파/대파,당일,"2,995",1일전,"2,995",0.0,1kg
인천,파/쪽파,당일,"6,230",1일전,"6,230",0.0,1kg
인천,생강/국산,당일,"7,330",1일전,"7,330",0.0,1kg
인천,고춧가루/국산,당일,"30,050",1일전,"30,050",0.0,1kg
인천,고춧가루/중국,당일,"10,000",1일전,"10,000",0.0,1kg
인천,미나리/미나리,당일,760,1일전,760,0.0,100g
인천,깻잎/깻잎,당일,"2,200",1일전,"2,200",0.0,100g
인천,피망/청,당일,"1,125",1일전,"1,125",0.0,100g
인천,파프리카/파프리카,당일,"1,510",1일전,"1,510",0.0,200g
인천,멜론/멜론,당일,"12,900",1일전,"12,900",0.0,1개
인천,방울토마토/방울토마토,당일,"11,990",1일전,"11,990",0.0,1kg
인천,방울토마토/대추방울토마토,당일,"7,830",1일전,"6,665",17.5,1kg
인천,땅콩/국산,당일,"3,160",1일전,"3,160",0.0,100g
인천,느타리버섯/애느타리버섯,당일,675,1일전,675,0.0,100g
인천,팽이버섯/팽이버섯,당일,510,1일전,510,0.0,150g
인천,새송이버섯/새송이버섯,당일,500,1일전,500,0.0,100g
인천,사과/후지,당일,"30,000",1일전,"30,000",0.0,10개
인천,배/신고,당일,"35,000",1일전,"35,000",0.0,10개
인천,바나나/수입,당일,300,1일전,300,0.0,100g
인천,참다래/국산,당일,"8,880",1일전,"8,880",0.0,10개
인천,파인애플/수입,당일,"6,000",1일전,"6,000",0.0,1개
인천,오렌지/네이블 미국,당일,"12,700",1일전,"12,700",0.0,10개
인천,레몬/수입,당일,"8,450",1일전,"8,450",0.0,10개
인천,쇠고기/한우등심,당일,"8,500",1일전,"9,950",14.6,100g
인천,쇠고기/한우설도,당일,"4,785",1일전,"4,785",0.0,100g
인천,쇠고기/한우양지,당일,"6,200",1일전,"6,200",0.0,100g
인천,쇠고기/미국산갈비살,당일,"4,500",1일전,"4,400",2.3,100g
인천,쇠고기/호주산갈비,당일,"3,680",1일전,"3,680",0.0,100g
인천,우유/우유,당일,"2,710",1일전,"2,710",0.0,1리터
인천,건미역/건미역,당일,"2,545",1일전,"2,545",0.0,100g
인천,새우젓/새우젓,당일,"17,500",1일전,"17,500",0.0,1kg
인천,멸치액젓/멸치액젓,당일,"5,850",1일전,"5,850",0.0,1kg
인천,굵은소금/굵은소금,당일,"11,990",1일전,"11,990",0.0,5kg
인천,콩나물/풀무원 국산콩 콩나물 340g,당일,"2,600",1일전,"2,600",0.0,1봉
인천,맛김(조미김)/동원에프앤비 양반 들기름김 5g×20봉,당일,"7,980",1일전,"7,980",0.0,1묶음
인천,간장/샘표 양조간장 501 1.8L,당일,"13,660",1일전,"13,660",0.0,1개
인천,된장/청정원 재래식 생된장 1kg,당일,"8,100",1일전,"8,100",0.0,1개
인천,고추장/해찬들 우리쌀로만든 태양초고추장 1kg,당일,"18,000",1일전,"18,000",0.0,1개
인천,김치/대상 종가집 포기김치 3.3kg,당일,"28,800",1일전,"28,800",0.0,1개
인천,즉석밥/CJ 햇반 백미밥 210g×8개,당일,"9,990",1일전,"9,990",0.0,1묶음
인천,두부/풀무원 국산콩 300g×2,당일,"5,480",1일전,"5,480",0.0,1개
광주,쌀/일반계,당일,"50,367",1일전,"50,367",0.0,20kg
광주,찹쌀/일반계,당일,"4,370",1일전,"4,370",0.0,1kg
광주,콩/흰 콩(국산),당일,"5,523",1일전,"5,523",0.0,500g
광주,팥/붉은 팥(국산),당일,"7,943",1일전,"7,943",0.0,500g
광주,녹두/국산,당일,"8,750",1일전,"8,750",0.0,500g
광주,고구마/밤,당일,"5,327",1일전,"5,327",0.0,1kg
광주,감자/수미,당일,537,1일전,537,0.0,100g
광주,배추/월동,당일,"4,730",1일전,"4,730",0.0,1포기
광주,양배추/양배추,당일,"4,000",1일전,"4,000",0.0,1포기
광주,시금치/시금치,당일,"8,180",1일전,"8,180",0.0,1kg
광주,상추/적,당일,780,1일전,780,0.0,100g
광주,상추/청,당일,970,1일전,970,0.0,100g
광주,얼갈이배추/얼갈이배추,당일,"3,840",1일전,"3,840",0.0,1kg
광주,참외/참외,당일,"32,410",1일전,"32,410",0.0,10개
광주,오이/가시계통,당일,"17,450",1일전,"17,450",0.0,10개
광주,오이/다다기계통,당일,"9,570",1일전,"9,570",0.0,10개
광주,오이/취청,당일,"13,557",1일전,"13,557",0.0,10개
광주,호박/애호박,당일,"1,790",1일전,"1,790",0.0,1개
광주,호박/쥬키니,당일,"1,895",1일전,"1,895",0.0,1개
광주,토마토/토마토,당일,"6,220",1일전,"6,220",0.0,1kg
광주,딸기/딸기,당일,"1,065",1일전,"1,095",2.7,100g
광주,무/월동,당일,"1,425",1일전,"1,425",0.0,1개
광주,당근/무세척,당일,"2,927",1일전,"2,927",0.0,1kg
광주,열무/열무,당일,"3,520",1일전,"3,520",0.0,1kg
광주,건고추/화건,당일,"11,290",1일전,"11,290",0.0,600g
광주,건고추/양건,당일,"13,000",1일전,"13,000",0.0,600g
광주,풋고추/풋고추,당일,"1,625",1일전,"1,625",0.0,100g
광주,풋고추/꽈리고추,당일,"1,300",1일전,"1,300",0.0,100g
광주,풋고추/청양고추,당일,"1,020",1일전,"1,020",0.0,100g
광주,붉은고추/붉은고추,당일,"2,223",1일전,"2,223",0.0,100g
광주,깐마늘(국산)/깐마늘(국산),당일,"13,407",1일전,"13,407",0.0,1kg
광주,양파/양파,당일,"1,897",1일전,"1,897",0.0,1kg
광주,파/대파,당일,"3,103",1일전,"3,103",0.0,1kg
광주,파/쪽파,당일,"4,300",1일전,"4,300",0.0,1kg
광주,생강/국산,당일,"8,533",1일전,"8,533",0.0,1kg
광주,고춧가루/국산,당일,"27,687",1일전,"27,687",0.0,1kg
광주,고춧가루/중국,당일,"11,400",1일전,"11,400",0.0,1kg
광주,미나리/미나리,당일,680,1일전,680,0.0,100g
광주,깻잎/깻잎,당일,"2,297",1일전,"2,297",0.0,100g
광주,피망/청,당일,"1,250",1일전,"1,250",0.0,100g
광주,파프리카/파프리카,당일,"1,943",1일전,"1,943",0.0,200g
광주,멜론/멜론,당일,"14,895",1일전,"14,895",0.0,1개
광주,방울토마토/방울토마토,당일,"9,875",1일전,"9,875",0.0,1kg
광주,방울토마토/대추방울토마토,당일,"9,483",1일전,"9,483",0.0,1kg
광주,참깨/백색(국산),당일,"15,000",1일전,"15,000",0.0,500g
광주,땅콩/국산,당일,"2,350",1일전,"2,767",15.1,100g
광주,느타리버섯/느타리버섯,당일,800,1일전,800,0.0,100g
광주,느타리버섯/애느타리버섯,당일,700,1일전,700,0.0,100g
광주,팽이버섯/팽이버섯,당일,600,1일전,600,0.0,150g
광주,새송이버섯/새송이버섯,당일,563,1일전,563,0.0,100g
광주,사과/후지,당일,"31,000",1일전,"31,000",0.0,10개
광주,배/신고,당일,"36,990",1일전,"36,990",0.0,10개
광주,포도/레드글로브 페루,당일,"7,490",1일전,"7,490",0.0,1kg
광주,바나나/수입,당일,335,1일전,335,0.0,100g
광주,참다래/국산,당일,"9,495",1일전,"9,495",0.0,10개
광주,파인애플/수입,당일,"5,990",1일전,"5,790",3.5,1개
광주,오렌지/네이블 미국,당일,"14,900",1일전,"14,900",0.0,10개
광주,레몬/수입,당일,"10,333",1일전,"10,333",0.0,10개
광주,망고/수입,당일,"4,490",1일전,"4,490",0.0,1개
광주,쇠고기/한우등심,당일,"9,330",1일전,"9,330",0.0,100g
광주,쇠고기/한우양지,당일,"6,055",1일전,"6,055",0.0,100g
광주,쇠고기/미국산갈비살,당일,"2,590",1일전,"2,590",0.0,100g
광주,쇠고기/호주산갈비,당일,"3,280",1일전,"3,480",5.8,100g
광주,우유/우유,당일,"2,710",1일전,"2,710",0.0,1리터
광주,건미역/건미역,당일,"3,160",1일전,"3,160",0.0,100g
광주,굴/굴,당일,"12,800",1일전,"12,800",0.0,1kg
광주,새우젓/새우젓,당일,"20,660",1일전,"20,660",0.0,1kg
광주,멸치액젓/멸치액젓,당일,"5,440",1일전,"5,440",0.0,1kg
광주,굵은소금/굵은소금,당일,"9,417",1일전,"9,417",0.0,5kg
광주,콩나물/풀무원 국산콩 콩나물 340g,당일,"2,600",1일전,"2,600",0.0,1봉
광주,맛김(조미김)/동원에프앤비 양반 들기름김 5g×20봉,당일,"7,985",1일전,"7,985",0.0,1묶음
광주,간장/샘표 양조간장 501 1.8L,당일,"13,660",1일전,"13,660",0.0,1개
광주,된장/청정원 재래식 생된장 1kg,당일,"8,100",1일전,"8,100",0.0,1개
광주,고추장/해찬들 우리쌀로만든 태양초고추장 1kg,당일,"13,500",1일전,"13,500",0.0,1개
광주,김치/대상 종가집 포기김치 3.3kg,당일,"28,800",1일전,"28,800",0.0,1개
광주,두부/풀무원 국산콩 300g×2,당일,"5,485",1일전,"5,485",0.0,1개
광주,즉석밥/CJ 햇반 백미밥 210g×8개,당일,"9,900",1일전,"9,900",0.0,1묶음
광주,쌀/일반계,당일,"52,300",1일전,"52,300",0.0,20kg
광주,찹쌀/일반계,당일,"108,000",1일전,"108,000",0.0,40kg
광주,콩/흰 콩(국산),당일,"202,000",1일전,"202,000",0.0,35kg
광주,팥/붉은 팥(국산),당일,"340,000",1일전,"340,000",0.0,40kg
광주,녹두/국산,당일,"680,000",1일전,"680,000",0.0,40kg
광주,고구마/밤,당일,"31,300",1일전,"30,300",3.3,10kg
광주,감자/수미,당일,"47,300",1일전,"44,300",6.8,20kg
광주,배추/월동,당일,"11,200",1일전,"11,200",0.0,10kg
광주,양배추/양배추,당일,"9,160",1일전,"9,160",0.0,8kg
광주,시금치/시금치,당일,"12,300",1일전,"13,300",7.5,4kg
광주,상추/적,당일,"20,300",1일전,"18,300",10.9,4kg
광주,상추/청,당일,"19,300",1일전,"17,300",11.6,4kg
광주,얼갈이배추/얼갈이배추,당일,"6,160",1일전,"6,160",0.0,4kg
광주,수박/수박,당일,"19,200",1일전,"19,200",0.0,1개
광주,참외/참외,당일,"80,200",1일전,"75,200",6.7,10kg
광주,오이/취청,당일,"52,300",1일전,"50,300",4.0,50개
광주,호박/애호박,당일,"25,300",1일전,"26,300",3.8,20개
광주,호박/쥬키니,당일,"25,300",1일전,"27,300",7.3,10kg
광주,토마토/토마토,당일,"38,200",1일전,"38,200",0.0,10kg
광주,딸기/딸기,당일,"20,200",1일전,"20,200",0.0,2kg
광주,무/월동,당일,"10,200",1일전,"10,200",0.0,20kg
광주,당근/무세척,당일,"31,300",1일전,"31,300",0.0,20kg
광주,열무/열무,당일,"15,300",1일전,"15,300",0.0,4kg
광주,건고추/화건,당일,"557,000",1일전,"557,000",0.0,30kg
광주,건고추/양건,당일,"742,000",1일전,"742,000",0.0,30kg
광주,풋고추/풋고추,당일,"75,300",1일전,"75,300",0.0,10kg
광주,풋고추/꽈리고추,당일,"32,300",1일전,"32,300",0.0,4kg
광주,풋고추/청양고추,당일,"40,300",1일전,"40,300",0.0,10kg
광주,붉은고추/붉은고추,당일,"150,000",1일전,"150,000",0.0,10kg
광주,피마늘/난지(대서),당일,"65,200",1일전,"65,200",0.0,10kg
광주,피마늘/난지(남도),당일,"76,700",1일전,"76,700",0.0,10kg
광주,깐마늘(국산)/깐마늘(대서),당일,"170,000",1일전,"170,000",0.0,20kg
광주,양파/양파,당일,"9,250",1일전,"9,250",0.0,20kg
광주,파/대파,당일,"1,630",1일전,"1,630",0.0,1kg
광주,파/쪽파,당일,"3,660",1일전,"3,660",0.0,1kg
광주,생강/국산,당일,"65,300",1일전,"65,300",0.0,20kg
광주,미나리/미나리,당일,"79,300",1일전,"79,300",0.0,15kg
광주,깻잎/깻잎,당일,"32,300",1일전,"34,300",5.8,2kg
광주,피망/청,당일,"48,300",1일전,"50,300",4.0,10kg
광주,파프리카/파프리카,당일,"28,300",1일전,"27,300",3.7,5kg
광주,멜론/멜론,당일,"33,200",1일전,"33,200",0.0,8kg
광주,방울토마토/대추방울토마토,당일,"7,120",1일전,"7,120",0.0,1kg
광주,참깨/백색(국산),당일,"816,000",1일전,"816,000",0.0,30kg
광주,들깨/국산,당일,"649,000",1일전,"649,000",0.0,45kg
광주,느타리버섯/느타리버섯,당일,"8,000",1일전,"8,000",0.0,2kg
광주,느타리버섯/애느타리버섯,당일,"8,160",1일전,"8,160",0.0,2kg
광주,팽이버섯/팽이버섯,당일,"14,300",1일전,"14,300",0.0,5kg
광주,새송이버섯/새송이버섯,당일,"9,000",1일전,"9,000",0.0,2kg
광주,사과/후지,당일,"40,200",1일전,"40,200",0.0,10kg
광주,배/신고,당일,"55,200",1일전,"55,200",0.0,15kg
광주,바나나/수입,당일,"31,300",1일전,"31,300",0.0,13kg
광주,참다래/국산,당일,"48,300",1일전,"48,300",0.0,10kg
광주,파인애플/수입,당일,"32,300",1일전,"32,300",0.0,12kg
광주,레몬/수입,당일,"55,300",1일전,"55,300",0.0,17kg
광주,망고/수입,당일,"40,300",1일전,"40,300",0.0,5kg
광주,건미역/건미역,당일,"12,000",1일전,"12,000",0.0,1kg
광주,굴/굴,당일,"11,000",1일전,"11,000",0.0,1kg
대전,쌀/일반계,당일,"52,133",1일전,"52,133",0.0,20kg
대전,찹쌀/일반계,당일,"5,320",1일전,"5,320",0.0,1kg
대전,콩/흰 콩(국산),당일,"6,460",1일전,"6,460",0.0,500g
대전,팥/붉은 팥(국산),당일,"9,460",1일전,"9,460",0.0,500g
대전,녹두/국산,당일,"10,600",1일전,"10,600",0.0,500g
대전,고구마/밤,당일,"5,103",1일전,"5,103",0.0,1kg
대전,감자/수미,당일,553,1일전,553,0.0,100g
대전,배추/월동,당일,"5,000",1일전,"5,000",0.0,1포기
대전,양배추/양배추,당일,"3,500",1일전,"3,500",0.0,1포기
대전,시금치/시금치,당일,"5,625",1일전,"5,625",0.0,1kg
대전,상추/적,당일,850,1일전,840,1.2,100g
대전,상추/청,당일,840,1일전,805,4.4,100g
대전,얼갈이배추/얼갈이배추,당일,"2,840",1일전,"2,813",1.0,1kg
대전,수박/수박,당일,"27,300",1일전,"27,300",0.0,1개
대전,참외/참외,당일,"32,033",1일전,"32,033",0.0,10개
대전,오이/다다기계통,당일,"9,787",1일전,"9,787",0.0,10개
대전,오이/취청,당일,"13,700",1일전,"13,700",0.0,10개
대전,호박/애호박,당일,"1,947",1일전,"1,907",2.1,1개
대전,호박/쥬키니,당일,"1,980",1일전,"1,980",0.0,1개
대전,토마토/토마토,당일,"7,063",1일전,"7,063",0.0,1kg
대전,딸기/딸기,당일,"1,080",1일전,"1,090",0.9,100g
대전,무/월동,당일,"1,570",1일전,"1,570",0.0,1개
대전,당근/무세척,당일,"2,790",1일전,"2,790",0.0,1kg
대전,열무/열무,당일,"4,197",1일전,"4,197",0.0,1kg
대전,건고추/화건,당일,"13,200",1일전,"13,200",0.0,600g
대전,건고추/양건,당일,"15,700",1일전,"15,700",0.0,600g
대전,풋고추/풋고추,당일,"2,160",1일전,"2,160",0.0,100g
대전,풋고추/꽈리고추,당일,"1,367",1일전,"1,347",1.5,100g
대전,풋고추/청양고추,당일,877,1일전,877,0.0,100g
대전,붉은고추/붉은고추,당일,"2,655",1일전,"2,655",0.0,100g
대전,깐마늘(국산)/깐마늘(국산),당일,"13,000",1일전,"12,967",0.3,1kg
대전,양파/양파,당일,"1,920",1일전,"1,973",2.7,1kg
대전,파/대파,당일,"3,040",1일전,"3,040",0.0,1kg
대전,파/쪽파,당일,"4,980",1일전,"4,980",0.0,1kg
대전,생강/국산,당일,"9,363",1일전,"9,363",0.0,1kg
대전,고춧가루/국산,당일,"31,060",1일전,"31,060",0.0,1kg
대전,고춧가루/중국,당일,"13,300",1일전,"13,300",0.0,1kg
대전,미나리/미나리,당일,750,1일전,750,0.0,100g
대전,깻잎/깻잎,당일,"2,297",1일전,"2,297",0.0,100g
대전,피망/청,당일,"1,490",1일전,"1,490",0.0,100g
대전,파프리카/파프리카,당일,"1,570",1일전,"1,570",0.0,200g
대전,멜론/멜론,당일,"14,350",1일전,"13,567",5.8,1개
대전,방울토마토/대추방울토마토,당일,"9,443",1일전,"9,110",3.7,1kg
대전,참깨/백색(국산),당일,"16,300",1일전,"16,300",0.0,500g
대전,땅콩/국산,당일,"3,003",1일전,"3,003",0.0,100g
대전,느타리버섯/느타리버섯,당일,660,1일전,660,0.0,100g
대전,느타리버섯/애느타리버섯,당일,600,1일전,600,0.0,100g
대전,팽이버섯/팽이버섯,당일,600,1일전,600,0.0,150g
대전,새송이버섯/새송이버섯,당일,553,1일전,553,0.0,100g
대전,사과/후지,당일,"28,300",1일전,"23,700",19.4,10개
대전,배/신고,당일,"45,123",1일전,"45,123",0.0,10개
대전,포도/레드글로브 페루,당일,"7,210",1일전,"7,210",0.0,1kg
대전,바나나/수입,당일,330,1일전,323,2.2,100g
대전,참다래/국산,당일,"8,250",1일전,"8,250",0.0,10개
대전,파인애플/수입,당일,"6,365",1일전,"6,115",4.1,1개
대전,오렌지/네이블 미국,당일,"13,950",1일전,"13,950",0.0,10개
대전,레몬/수입,당일,"9,023",1일전,"9,023",0.0,10개
대전,망고/수입,당일,"4,980",1일전,"4,980",0.0,1개
대전,쇠고기/한우등심,당일,"10,920",1일전,"10,590",3.1,100g
대전,쇠고기/한우설도,당일,"5,193",1일전,"4,850",7.1,100g
대전,쇠고기/한우양지,당일,"6,005",1일전,"6,005",0.0,100g
대전,쇠고기/한우안심,당일,"13,690",1일전,"13,690",0.0,100g
대전,쇠고기/호주산갈비,당일,"3,550",1일전,"3,650",2.7,100g
대전,우유/우유,당일,"2,710",1일전,"2,710",0.0,1리터
대전,건미역/건미역,당일,"2,560",1일전,"2,560",0.0,100g
대전,굴/굴,당일,"17,200",1일전,"17,200",0.0,1kg
대전,새우젓/새우젓,당일,"22,900",1일전,"22,900",0.0,1kg
대전,멸치액젓/멸치액젓,당일,"5,213",1일전,"5,213",0.0,1kg
대전,굵은소금/굵은소금,당일,"11,830",1일전,"11,830",0.0,5kg
대전,콩나물/풀무원 국산콩 콩나물 340g,당일,"2,600",1일전,"2,600",0.0,1봉
대전,맛김(조미김)/동원에프앤비 양반 들기름김 5g×20봉,당일,"7,980",1일전,"7,980",0.0,1묶음
대전,간장/샘표 양조간장 501 1.8L,당일,"13,660",1일전,"13,660",0.0,1개
대전,된장/청정원 재래식 생된장 1kg,당일,"8,100",1일전,"8,100",0.0,1개
대전,고추장/해찬들 우리쌀로만든 태양초고추장 1kg,당일,"18,000",1일전,"18,000",0.0,1개
대전,김치/대상 종가집 포기김치 3.3kg,당일,"28,800",1일전,"28,800",0.0,1개
대전,두부/풀무원 국산콩 300g×2,당일,"5,480",1일전,"5,480",0.0,1개
대전,즉석밥/CJ 햇반 백미밥 210g×8개,당일,"9,945",1일전,"9,945",0.0,1묶음
대전,쌀/일반계,당일,"52,300",1일전,"52,300",0.0,20kg
대전,찹쌀/일반계,당일,"115,000",1일전,"115,000",0.0,40kg
대전,콩/흰 콩(국산),당일,"199,000",1일전,"200,000",0.5,35kg
대전,팥/붉은 팥(국산),당일,"346,000",1일전,"346,000",0.0,40kg
대전,고구마/밤,당일,"31,200",1일전,"29,700",5.1,10kg
대전,감자/수미,당일,"46,500",1일전,"40,700",14.3,20kg
대전,배추/월동,당일,"13,100",1일전,"12,400",5.7,10kg
대전,양배추/양배추,당일,"9,800",1일전,"9,800",0.0,8kg
대전,시금치/시금치,당일,"14,300",1일전,"13,600",5.2,4kg
대전,상추/적,당일,"22,000",1일전,"21,500",2.3,4kg
대전,상추/청,당일,"16,200",1일전,"15,700",3.2,4kg
대전,얼갈이배추/얼갈이배추,당일,"8,330",1일전,"6,660",25.1,4kg
대전,수박/수박,당일,"19,300",1일전,"19,300",0.0,1개
대전,참외/참외,당일,"80,000",1일전,"80,000",0.0,10kg
대전,오이/다다기계통,당일,"81,700",1일전,"76,500",6.8,100개
대전,오이/취청,당일,"50,000",1일전,"49,500",1.0,50개
대전,호박/애호박,당일,"29,200",1일전,"30,000",2.7,20개
대전,호박/쥬키니,당일,"25,200",1일전,"26,000",3.1,10kg
대전,토마토/토마토,당일,"39,000",1일전,"39,000",0.0,10kg
대전,딸기/딸기,당일,"24,300",1일전,"24,300",0.0,2kg
대전,무/월동,당일,"10,800",1일전,"10,700",0.9,20kg
대전,당근/무세척,당일,"34,000",1일전,"32,300",5.3,20kg
대전,열무/열무,당일,"14,600",1일전,"15,000",2.7,4kg
대전,건고추/화건,당일,"483,000",1일전,"483,000",0.0,30kg
대전,건고추/양건,당일,"616,000",1일전,"616,000",0.0,30kg
대전,풋고추/풋고추,당일,"74,000",1일전,"70,000",5.7,10kg
대전,풋고추/꽈리고추,당일,"32,600",1일전,"32,600",0.0,4kg
대전,풋고추/청양고추,당일,"39,300",1일전,"39,300",0.0,10kg
대전,붉은고추/붉은고추,당일,"153,000",1일전,"146,000",4.8,10kg
대전,피마늘/한지,당일,"95,000",1일전,"95,000",0.0,10kg
대전,깐마늘(국산)/깐마늘(대서),당일,"177,000",1일전,"167,000",6.0,20kg
대전,양파/양파,당일,"10,500",1일전,"10,500",0.0,20kg
대전,파/대파,당일,"1,330",1일전,"1,250",6.4,1kg
대전,파/쪽파,당일,"3,500",1일전,"4,000",12.5,1kg
대전,생강/국산,당일,"70,000",1일전,"70,000",0.0,20kg
대전,미나리/미나리,당일,"75,000",1일전,"85,000",11.8,15kg
대전,깻잎/깻잎,당일,"35,000",1일전,"37,600",6.9,2kg
대전,피망/청,당일,"45,600",1일전,"45,000",1.3,10kg
대전,파프리카/파프리카,당일,"27,300",1일전,"26,600",2.6,5kg
대전,멜론/멜론,당일,"36,000",1일전,"36,000",0.0,8kg
대전,방울토마토/대추방울토마토,당일,"7,500",1일전,"7,500",0.0,1kg
대전,참깨/백색(국산),당일,"880,000",1일전,"880,000",0.0,30kg
대전,들깨/국산,당일,"645,000",1일전,"645,000",0.0,45kg
대전,땅콩/국산,당일,"345,000",1일전,"345,000",0.0,30kg
대전,느타리버섯/느타리버섯,당일,"12,600",1일전,"10,000",26.0,2kg
대전,느타리버섯/애느타리버섯,당일,"8,330",1일전,"8,330",0.0,2kg
대전,팽이버섯/팽이버섯,당일,"16,000",1일전,"16,000",0.0,5kg
대전,새송이버섯/새송이버섯,당일,"9,000",1일전,"9,000",0.0,2kg
대전,사과/후지,당일,"40,000",1일전,"40,000",0.0,10kg
대전,배/신고,당일,"55,000",1일전,"55,000",0.0,15kg
대전,바나나/수입,당일,"32,000",1일전,"31,000",3.2,13kg
